,pi_ID,bee_ID,Date,Time,LR,distSC,meanAct,meanIBD,meanSpeed,meanX,meanY,medianMinDistToOthers,totalInt,totalIntFrames,trackedFrames,varSpeed,PropBroodTime,PropInactiveTime,PropLarvaeTime,PropNectarTime,PropPupaeTime,PropWaxPotTime,meanBroodDistM,meanEggDistM,meanLarvaeDistM,meanNectarDistM,meanPollenDistM,meanPupaeDistM,meanWaxPotDistM,medianClosesWaxPotDistM,medianClosestBroodDistM
0,raspberrypi,460.0,2023-09-17,08:30:02,Whole,382.9879946044423,0.0,3.4779018091936584,,2539.9031690140846,1504.3397887323943,1.0817682443962198,17,917,71,0.17860626699287807,0.9466666666666667,0.05333333333333334,,0.0,0.9466666666666667,0.9466666666666667,422.0079567806203,,,699.0892846748038,1419.0057266804192,422.0079567806203,249.98849119939186,86.71639672585454,0.0
1,raspberrypi,461.0,2023-09-17,08:30:02,Whole,361.4861315212362,0.06756756756756757,3.5909608977987504,5.526185626957041,2126.733333333333,1917.1533333333334,1.4519080547466994,4,961,75,2.077754538044468,1.0,0.0,,0.0,1.0,0.0,528.5000604100254,,,959.4161924111853,1106.1028005817466,528.5000604100254,506.38140085737484,240.4815934558669,81.35282937401684
2,raspberrypi,462.0,2023-09-17,08:30:02,Whole,106.54969670146052,0.7671232876712328,3.1601909368497743,8.52334086670261,2083.3969594594596,1628.4493243243244,1.3697622175722333,5,951,74,76.0824128383929,0.9866666666666667,0.013333333333333334,,0.0,0.9866666666666667,0.9866666666666667,372.3816449345581,,,668.7999197311135,1029.3935096587759,372.3816449345581,336.96658917045426,161.0705993078153,0.0
3,raspberrypi,464.0,2023-09-17,08:30:02,Whole,575.1789744060221,0.06756756756756757,4.344320459096167,8.470711261055726,1619.1266666666668,1363.53,1.4989972471739705,0,961,75,8.267830512358758,0.0,0.9333333333333333,,0.0,0.0,0.0,486.43172576514,,,548.8427846769032,688.1511236815231,486.43172576514,652.6607010170022,390.4621706809385,197.64520714376522
4,raspberrypi,465.0,2023-09-17,08:30:02,Whole,616.881104195457,0.04054054054054054,4.358649981080651,2.6001850981414454,1549.18,1639.1333333333334,1.3460162281450725,0,961,75,0.34465878625982643,0.0,0.96,,0.0,0.0,0.0,558.9807215529236,,,816.5131919452692,648.2949002050409,558.9807215529236,759.4743336462103,518.7530811499159,223.57507521607383
5,raspberrypi,466.0,2023-09-17,08:30:02,Whole,188.89641695667083,0.8888888888888888,3.242900932577324,15.634346325891839,2326.677734375,1531.39453125,1.1071510707394356,12,829,64,250.43077205850366,0.8533333333333334,0.14666666666666667,,0.0,0.8533333333333334,0.8533333333333334,342.57805320119405,,,623.3956804031922,1232.912568020461,342.57805320119405,230.11245166094548,145.1846531997958,0.0
6,raspberrypi,467.0,2023-09-17,08:30:02,Whole,506.49053008047326,,4.000656735655494,,2665.0,1511.25,1.734407777708107,0,12,1,,0.013333333333333334,0.9866666666666667,,0.0,0.013333333333333334,0.013333333333333334,531.8924894405559,,,781.78504602729,1532.193291010942,531.8924894405559,314.8998958358967,70.58982226454981,70.02667415085698
7,raspberrypi,468.0,2023-09-17,08:30:02,Whole,813.3293421635891,0.2702702702702703,4.801119835314069,9.362251314050493,2871.49,1162.2333333333333,1.4873159907358358,2,961,75,50.41742790905141,0.0,0.29333333333333333,,0.0,0.0,0.5333333333333333,794.5317507952774,,,741.230814935306,1748.7616160815264,794.5317507952774,520.3919061157635,190.32914137534826,338.58392988665327
8,raspberrypi,470.0,2023-09-17,08:30:02,Whole,392.8853461700763,0.28378378378378377,3.671288661939988,5.638132719989521,1803.5366666666666,1720.8633333333332,1.336752009457395,0,961,75,8.76576322671531,0.0,0.72,,0.0,0.0,0.0,487.0790620271453,,,792.551937026067,821.5728058225043,487.0790620271453,573.9532961083405,361.12869749070984,216.61162400379402
9,raspberrypi,472.0,2023-09-17,08:30:02,Whole,907.0285116720776,0.20270270270270271,5.061111135981471,7.151321538891496,3052.6033333333335,1392.9466666666667,1.5008545252713574,5,961,75,10.149445135991284,0.0,0.8,,0.0,0.0,0.0,911.7399688287474,,,1007.7922201137095,1894.2915224022292,911.7399688287474,637.0556392451226,330.94336798953566,450.45422979830494
10,raspberrypi,473.0,2023-09-17,08:30:02,Whole,574.5831223514506,0.14864864864864866,4.261172818079052,6.164375271962482,1784.805,1991.8766666666668,1.4880176493525192,2,961,75,5.718145127797926,0.0,0.8533333333333334,,0.0,0.0,0.0,651.311096316149,,,1060.304120805652,859.0673553181946,651.311096316149,747.1787377283918,594.1368766099602,354.4114993573054
11,raspberrypi,474.0,2023-09-17,08:30:02,Whole,895.3513461142386,0.14864864864864866,5.132317891213085,9.960115367596346,3012.1866666666665,1833.695,2.3090006022120977,0,961,75,25.89627327912937,0.0,0.8533333333333334,,0.0,0.0,0.0,948.3843614880544,,,1253.8792450330222,1875.1292743439062,948.3843614880544,712.8772486810226,449.2369111569233,513.1592562378023
12,raspberrypi,475.0,2023-09-17,08:30:02,Whole,233.74399235115553,1.0,3.2900224175949586,35.71857431680676,2212.9156976744184,1410.4970930232557,1.0330989491794291,24,580,43,841.4236229028244,0.5733333333333334,0.4266666666666667,,0.0,0.5733333333333334,0.5733333333333334,366.3057676170353,,,486.69114193366386,1140.3142260310187,366.3057676170353,244.27927766433268,0.0,35.98158632077042
