,pi_ID,bee_ID,Date,Time,LR,distSC,meanAct,meanIBD,meanSpeed,meanX,meanY,medianMinDistToOthers,totalInt,totalIntFrames,trackedFrames,varSpeed,PropBroodTime,PropInactiveTime,PropLarvaeTime,PropNectarTime,PropPupaeTime,PropWaxPotTime,meanBroodDistM,meanEggDistM,meanLarvaeDistM,meanNectarDistM,meanPollenDistM,meanPupaeDistM,meanWaxPotDistM,medianClosesWaxPotDistM,medianClosestBroodDistM
0,raspberrypi,482.0,2023-09-18,00:40:02,Whole,497.0820706610337,1.0,,21.027678724901662,1609.1458333333333,2112.6979166666665,,0,0,12,103.40477518654973,0.0,0.725,,0.0,0.0,0.25,580.2270455267851,,,1251.1645189094968,869.9975980205185,580.2270455267851,762.8422635793429,124.96101937998644,291.4153673744087
1,raspberrypi,486.0,2023-09-18,00:40:02,Whole,216.24824086673874,0.8076923076923077,,20.013509321813565,2059.0491071428573,1564.0223214285713,,0,0,28,1181.2390152518271,0.7,0.3,,0.0,0.7,0.65,219.6179661193619,,,598.3172677526514,1537.9223798072667,219.6179661193619,344.81878106634576,122.45631723178835,61.90927334177529
2,raspberrypi,110.0,2023-09-18,10:40:01,Whole,1404.7946303075992,,7.9117383025165475,,819.5,2153.0,7.273656209443431,0,2,1,,0.0,1.0,,0.0,0.0,0.0,1175.3725775906914,,,1736.0164774936914,250.45838023244693,1175.3725775906914,1324.0092709704359,852.0785937085133,1046.3520358976657
3,raspberrypi,159.0,2023-09-18,10:40:01,Whole,195.76003383527458,0.35714285714285715,2.8186239438932286,11.68866972756096,2319.55,1777.9333333333334,1.996013898786425,0,27,15,29.33964733015087,0.0,0.935064935064935,,0.0,0.0,0.0,435.2455756053594,,,818.1993518884258,1655.0438570180186,435.2455756053594,528.5698460326025,276.1761333779453,209.22191540929418
4,raspberrypi,190.0,2023-09-18,10:40:01,Whole,681.6319295084699,,5.545383439799778,,2235.0,2365.25,1.06409949444735,0,4,1,,0.0,1.0,,0.0,0.0,0.0,800.4085333416268,,,1393.82217520841,1404.9291112171259,800.4085333416268,967.1433931739526,574.2179727797652,427.98620115823763
5,raspberrypi,374.0,2023-09-18,10:40:01,Whole,735.7224944827631,,3.926252968652257,,1935.25,984.5,0.13769911010287225,1,4,1,,0.012987012987012988,0.987012987012987,,0.012987012987012988,0.012987012987012988,0.012987012987012988,455.4466248871694,,,124.09830533550968,1845.0631759122684,455.4466248871694,418.4576867554263,0.0,20.15061171216817
6,raspberrypi,470.0,2023-09-18,10:40:01,Whole,1718.1435398864567,,10.57807576634937,,701.75,758.25,10.57807576634937,0,1,1,,0.0,1.0,,0.0,0.0,0.0,1339.302302243222,,,1306.1046545256377,1606.2876023288854,1339.302302243222,1351.417314297741,840.2571972743042,989.3480466803301
7,raspberrypi,481.0,2023-09-18,10:40:01,Whole,608.1842270518671,0.9130434782608695,4.45112995106965,8.211181828838194,2324.09,1108.265,3.482875045938104,0,46,25,37.37446793493543,0.0,0.6753246753246753,,0.3116883116883117,0.0,0.22077922077922077,539.1637735315065,,,181.2776217321267,2028.1340932066848,539.1637735315065,447.32221224213015,183.77813925216978,273.1828382577853
8,raspberrypi,483.0,2023-09-18,10:40:01,Whole,162.94174565372433,1.0,3.227864328574691,23.444415646375152,2296.375,1749.71875,2.8289103111527187,0,5,4,0.0,0.03896103896103896,0.961038961038961,,0.0,0.03896103896103896,0.0,407.5642526816032,,,786.8566702840996,1646.59861791057,407.5642526816032,499.9165629253797,237.15504219227114,173.27495239985333
9,raspberrypi,486.0,2023-09-18,10:40:01,Whole,896.531637996649,1.0,5.219181955976815,52.28361011177379,1892.6583333333333,848.8041666666667,6.526700886548296,1,42,30,2804.071071594101,0.18181818181818182,0.6233766233766234,,0.2727272727272727,0.18181818181818182,0.2597402597402597,615.9375540399216,,,163.29578442600254,1933.4298603297798,615.9375540399216,558.3670921816938,124.10959999863822,223.3331606792078
