,pi_ID,bee_ID,Date,Time,LR,distSC,meanAct,meanIBD,meanSpeed,meanX,meanY,medianMinDistToOthers,totalInt,totalIntFrames,trackedFrames,varSpeed,PropBroodTime,PropInactiveTime,PropLarvaeTime,PropNectarTime,PropPupaeTime,PropWaxPotTime,meanBroodDistM,meanEggDistM,meanLarvaeDistM,meanNectarDistM,meanPollenDistM,meanPupaeDistM,meanWaxPotDistM,medianClosesWaxPotDistM,medianClosestBroodDistM
0,raspberrypi,120.0,2023-08-16,14:25:01,Whole,417.85258666876143,0.8648648648648649,3.8678686802649493,38.95853364392791,2048.6233333333334,1666.88,1.590118896209461,6,426,75,4420.94832465903,0.8026315789473685,0.013157894736842105,,0.07894736842105263,0.8026315789473685,,508.23390289223005,,,557.9349637696178,1291.0693618276803,508.23390289223005,,,5.458472834330848
1,raspberrypi,121.0,2023-08-16,14:25:01,Whole,219.25939386370757,1.0,3.6258445658892695,40.590693599681295,2174.6521739130435,1319.7472826086957,1.4530186565622891,6,279,46,1892.6878286505378,0.3026315789473684,0.40789473684210525,,0.0,0.3026315789473684,,467.9556597917834,,,589.0263527791885,1126.5971108475042,467.9556597917834,,,193.29745384912718
2,raspberrypi,122.0,2023-08-16,14:25:01,Whole,462.40229081216086,1.0,3.871447759703409,37.701874256334584,2064.3671875,990.3411458333334,1.3709332708250745,15,293,48,806.1279583571553,0.631578947368421,0.3684210526315789,,0.0,0.631578947368421,,625.123565028021,,,586.6282363967194,844.383793067496,625.123565028021,,,0.0
3,raspberrypi,126.0,2023-08-16,14:25:01,Whole,863.6662946457561,1.0,5.49387264119374,70.01321331847456,1603.034574468085,1849.2792553191493,3.326164485040565,2,259,47,3266.6281080992976,0.21052631578947367,0.3815789473684211,,0.18421052631578946,0.21052631578947367,,926.7563906120115,,,483.20999754080714,1315.0838339655559,926.7563906120115,,,523.9714625985
4,raspberrypi,127.0,2023-08-16,14:25:01,Whole,978.0189547124501,0.0,6.781726254028964,,2131.75,1099.95,2.5395159284197137,0,68,10,1.8463853142194837e-27,0.0,1.0,,0.0,0.0,,1040.0008883859173,,,916.8066138766328,986.625830425441,1040.0008883859173,,,236.44366041728523
5,raspberrypi,130.0,2023-08-16,14:25:01,Whole,494.7746589678498,0.9736842105263158,4.398101217954187,35.71895211374211,1688.09375,1117.15,1.3471930155272998,4,231,40,849.8463028443568,0.25,0.47368421052631576,,0.27631578947368424,0.25,,747.1209134187003,,,223.56764472148674,639.1345383165626,747.1209134187003,,,199.02463572199042
6,raspberrypi,131.0,2023-08-16,14:25:01,Whole,461.6106275806827,0.6533333333333333,3.643090778278391,24.591043343001246,1763.0378289473683,1250.4292763157894,1.334623348192595,17,429,76,726.1166797917577,0.47368421052631576,0.0,,0.5526315789473685,0.47368421052631576,,698.005632482091,,,259.62555563619736,830.2718620683147,698.005632482091,,,261.5461096751977
7,raspberrypi,132.0,2023-08-16,14:25:01,Whole,1080.6794468622518,1.0,6.557312978437939,91.26489714896474,2554.9909420289855,1121.6123188405797,3.539710645743789,3,394,69,4092.809590155887,0.19736842105263158,0.10526315789473684,,0.0,0.19736842105263158,,1002.6612337185078,,,1278.0724297307795,1544.6599640297543,1002.6612337185078,,,630.0598907199981
8,raspberrypi,133.0,2023-08-16,14:25:01,Whole,425.5889760321884,1.0,4.537229906140732,29.685707624705767,1819.0816326530612,1791.936224489796,1.6543997267745876,0,265,49,962.3606290412212,0.6447368421052632,0.35526315789473684,,0.0,0.6447368421052632,,558.9897469140004,,,337.97083658825596,1271.1796500204275,558.9897469140004,,,0.0
9,raspberrypi,137.0,2023-08-16,14:25:01,Whole,773.1945873247954,0.8536585365853658,5.29542910692732,17.291373166373887,2586.525568181818,1977.965909090909,2.3737986207552764,2,262,44,656.6531806028016,0.13157894736842105,0.5131578947368421,,0.0,0.13157894736842105,,593.6819903115875,,,1098.6994600809712,1872.10896999071,593.6819903115875,,,277.44348460854064
10,raspberrypi,441.0,2023-08-16,14:25:01,Whole,345.24436141157554,,3.102308948760739,,2199.5,1125.75,0.09376278310663835,1,6,1,,0.013157894736842105,0.9868421052631579,,0.0,0.013157894736842105,,510.3543124537907,,,643.5986471471526,1023.0867036939376,510.3543124537907,,,53.25096812818421
11,raspberrypi,120.0,2023-08-16,08:40:01,Whole,382.45216000586333,0.5531914893617021,3.2960247097312365,42.24910680326892,2041.8567708333333,1321.1822916666667,2.041678769323365,0,216,48,1356.950516802739,0.5454545454545454,0.37662337662337664,,0.0,0.5454545454545454,,508.58905335792645,,,466.2643959510254,1021.2760015537729,508.58905335792645,,,0.0
12,raspberrypi,121.0,2023-08-16,08:40:01,Whole,429.8390642700502,0.8947368421052632,3.7027129725601404,22.4094064646545,1541.107142857143,1283.5974025974026,2.2513075981642863,0,328,77,814.2117267569564,0.05194805194805195,0.0,,0.922077922077922,0.05194805194805195,,797.2868945218171,,,28.536181799665286,694.2463244198537,797.2868945218171,,,323.57631141975315
13,raspberrypi,122.0,2023-08-16,08:40:01,Whole,195.93408818957278,0.9565217391304348,2.9374598042858913,15.799183182126102,1886.2604166666667,1735.7864583333333,1.2694351356636857,2,98,24,216.20110397457876,0.3116883116883117,0.6883116883116883,,0.0,0.3116883116883117,,508.7148659456118,,,364.87499342753995,1254.9339723354044,508.7148659456118,,,0.0
14,raspberrypi,126.0,2023-08-16,08:40:01,Whole,549.1099976508099,0.1836734693877551,3.5315154037836742,6.970823961695392,2081.495,2057.395,1.2156310133182076,0,220,50,13.244206368136517,0.6493506493506493,0.35064935064935066,,0.0,0.6493506493506493,,568.9914444995567,,,707.8845227672613,1629.3427801424164,568.9914444995567,,,8.81799943737014
15,raspberrypi,131.0,2023-08-16,08:40:01,Whole,200.83805707312237,0.0,2.593196600818925,,1802.4122807017543,1743.4276315789473,1.6457761335424632,2,250,57,0.16000930754441295,0.7402597402597403,0.2597402597402597,,0.0,0.7402597402597403,,559.0602190342329,,,294.330395133172,1219.8504735746021,559.0602190342329,,,24.082647579844263
16,raspberrypi,133.0,2023-08-16,08:40:01,Whole,364.37741681131826,0.13333333333333333,2.8174509108258925,2.720844843324523,2111.5164473684213,1821.3782894736842,1.2169921928687752,0,325,76,0.7694986445538098,0.987012987012987,0.012987012987012988,,0.0,0.987012987012987,,437.11630226050426,,,599.9069577159205,1446.9023147367996,437.11630226050426,,,0.0
17,raspberrypi,136.0,2023-08-16,08:40:01,Whole,940.522273282125,1.0,5.589511154549681,156.35497344689884,1729.3852739726028,1154.3424657534247,4.015638368666835,0,317,73,8958.12305799222,0.2857142857142857,0.07792207792207792,,0.0,0.2857142857142857,,1037.3051004623294,,,741.5892100173687,918.9326253298926,1037.3051004623294,,,278.5726212261838
18,raspberrypi,120.0,2023-08-15,21:05:01,Whole,429.1334352242371,1.0,3.8530676001766406,21.46397923400944,1999.578947368421,1913.0986842105262,1.6727119139811495,1,133,19,420.3255177229142,0.2375,0.7625,,0.0,0.2375,,500.0605811146879,,,554.4143548488897,1463.9395920204,500.0605811146879,,,0.0
19,raspberrypi,121.0,2023-08-15,21:05:01,Whole,891.0257831779779,0.06329113924050633,5.502535762469677,9.873759511487396,1379.990625,1942.26875,3.064280271907045,0,499,80,10.49137416880556,0.0,0.9375,,0.0,0.0,,964.3780030853352,,,257.3208239823613,1279.805393215753,964.3780030853352,,,445.64167769882386
20,raspberrypi,124.0,2023-08-15,21:05:01,Whole,516.0732191570976,0.08860759493670886,4.481952783764598,2.1724151893922214,2590.9734375,1229.2703125,1.779177786905178,0,499,80,0.36285187385004225,0.0625,0.9,,0.0,0.0625,,524.0415479049457,,,998.9978840624914,1413.6673371302131,524.0415479049457,,,200.15193561681767
