,pi_ID,bee_ID,Date,Time,LR,distSC,meanAct,meanIBD,meanSpeed,meanX,meanY,medianMinDistToOthers,totalInt,totalIntFrames,trackedFrames,varSpeed,PropBroodTime,PropInactiveTime,PropLarvaeTime,PropNectarTime,PropPupaeTime,PropWaxPotTime,meanBroodDistM,meanEggDistM,meanLarvaeDistM,meanNectarDistM,meanPollenDistM,meanPupaeDistM,meanWaxPotDistM,medianClosesWaxPotDistM,medianClosestBroodDistM
0,raspberrypi,106.0,2023-09-02,15:50:01,Whole,625.2803699560304,,1.2562319767246874,,2269.0,330.75,0.6208496839055186,1,2,1,,0.0,1.0,,0.0,0.0,,1339.0351771005414,,,1934.6715597412137,1539.995675708761,1339.0351771005414,,,1332.2638842743943
1,raspberrypi,224.0,2023-09-02,15:50:01,Whole,972.8911335916271,0.0,5.315209429610839,,3107.796875,1621.96875,3.158762245912971,0,24,8,5.514537417662162e-26,0.0,1.0,,0.0,0.0,,1868.7708539301398,,,1112.6207612517303,1006.8581788950173,1868.7708539301398,,,1771.713149256875
2,raspberrypi,225.0,2023-09-02,15:50:01,Whole,893.7847697982398,1.0,6.6148721570172855,182.64160835656725,1774.34375,360.78125,3.8271761553289716,0,16,8,5278.872963080688,0.0,0.8985507246376812,,0.0,0.0,,1016.5645182985734,,,1951.3041791987848,1771.8868470943912,1016.5645182985734,,,913.6464792708009
3,raspberrypi,234.0,2023-09-02,15:50:01,Whole,1032.5449415112366,0.2631578947368421,5.721914833090182,10.911261384459635,2578.625,1957.803125,6.750470953710085,1,88,40,23.32958604669973,0.0,0.855072463768116,,0.0,0.0,,1454.576903941941,,,495.176482713695,960.87819725639,1454.576903941941,,,1343.682937855208
4,raspberrypi,236.0,2023-09-02,15:50:01,Whole,286.3866407429719,0.014705882352941176,5.189471832385661,10.253048327204938,2441.896739130435,653.5489130434783,3.6664365976167246,0,126,69,1.5294434209429382,0.0,0.9855072463768116,,0.0,0.0,,1316.9540549346634,,,1637.496769069627,1265.2351865987405,1316.9540549346634,,,1292.7326991808934
5,raspberrypi,237.0,2023-09-02,15:50:01,Whole,919.4715108371278,1.0,7.270881107007085,45.825434822188356,2249.8954081632655,267.9770408163265,3.630674293099721,1,99,49,1036.9381745635515,0.0,0.30434782608695654,,0.0,0.0,,1417.591075946963,,,2083.7701705178984,1665.0730551548863,1417.591075946963,,,1312.9568031840136
6,raspberrypi,238.0,2023-09-02,15:50:01,Whole,1239.6543861666016,,8.712382999545984,,1699.0,1950.5,7.716310313872219,0,2,1,,0.0,1.0,,0.0,0.0,,717.0031762058804,,,447.27385931877546,1213.801845477363,717.0031762058804,,,569.6065394973178
7,raspberrypi,258.0,2023-09-02,15:50:01,Whole,699.4317440174292,1.0,4.514846919309895,121.34726413671063,2404.676470588235,1438.875,3.3514354597571083,0,39,17,9357.81007485934,0.0,0.7681159420289855,,0.014492753623188406,0.0,,1226.23727453115,,,928.3339672008068,1090.3278428810506,1226.23727453115,,,1187.610868548589
8,raspberrypi,954.0,2023-09-02,15:50:01,Whole,1028.039366291561,,4.921326098638707,,2592.25,1951.375,1.6786333248770873,1,6,2,,0.0,1.0,,0.0,0.0,,1464.3269195585467,,,509.16078793293474,960.939586486443,1464.3269195585467,,,1342.9583847460203
9,raspberrypi,37.0,2023-09-01,23:40:01,Whole,1508.097570583368,,8.367597417436194,,2722.375,2420.0,6.84012081736577,0,10,2,,0.0,1.0,,0.0,0.0,,1808.974495175017,,,515.221945025113,1093.337023694376,1808.974495175017,,,1673.8747498118137
10,raspberrypi,106.0,2023-09-01,23:40:01,Whole,917.8755127278063,,4.87376768057914,,1199.5,1960.25,1.6276003898650586,0,5,1,,0.0,1.0,,0.0,0.0,,488.99120760231625,,,830.1622026538196,1558.4572118474396,488.99120760231625,,,338.674708250196
11,raspberrypi,224.0,2023-09-01,23:40:01,Whole,658.7894466009935,0.0,4.9831587065043905,,1491.0097402597403,1839.9318181818182,0.8989932798530598,61,337,77,0.11086108590721735,0.0,1.0,,0.0,0.0,,497.5060224965796,,,668.3102209506177,1362.3491493720292,497.5060224965796,,,345.6583715050285
12,raspberrypi,226.0,2023-09-01,23:40:01,Whole,448.46155658315934,0.0,5.165154596256463,,1872.215,807.9366666666666,0.7216906992270081,74,334,75,0.03777396837626969,0.0,1.0,,0.0,0.0,,743.5406789563949,,,1466.120777090955,1458.7493090858393,743.5406789563949,,,732.8790147610154
13,raspberrypi,227.0,2023-09-01,23:40:01,Whole,421.30973781584316,0.38235294117647056,5.230120711318983,2.5490889271266983,1383.7229729729727,1092.162162162162,2.5249928853501222,0,175,37,1.232036593542505,0.42857142857142855,0.5324675324675324,,0.0,0.42857142857142855,,191.61652913649402,,,1342.5962199299806,1635.3662968689728,191.61652913649402,,,178.16787464840198
14,raspberrypi,228.0,2023-09-01,23:40:01,Whole,510.14477408677124,0.0,4.143036446226522,,1629.5,1734.6188524590166,0.8981312715496943,61,278,61,0.13399307668504906,0.0,1.0,,0.0,0.0,,520.4884197933708,,,663.3049710817938,1293.436716671787,520.4884197933708,,,380.1033279463552
15,raspberrypi,232.0,2023-09-01,23:40:01,Whole,1112.9437541994062,,5.637600400953927,,815.25,684.0,3.6091681854712885,0,5,1,,0.0,1.0,,0.0,0.0,,455.876326005339,,,1990.7761509168597,2211.1877035434445,455.876326005339,,,349.9357104542431
16,raspberrypi,233.0,2023-09-01,23:40:01,Whole,408.7827262512606,0.0,5.058376265360619,,2170.5779220779223,1139.4366883116884,2.3030336974683254,0,337,77,0.10042678043116354,0.0,1.0,,0.0,0.0,,917.8708404176884,,,1121.12382630385,1176.7991597625396,917.8708404176884,,,855.5200189646512
17,raspberrypi,237.0,2023-09-01,23:40:01,Whole,484.2404074657528,0.0,5.2498133310837645,,1739.8316666666667,763.0416666666666,0.7216906992270081,74,332,75,0.04996488791625439,0.0,1.0,,0.0,0.0,,660.030631067259,,,1533.150455807786,1554.5336755082576,660.030631067259,,,654.6950977954508
18,raspberrypi,392.0,2023-09-01,23:40:01,Whole,1405.7432429389487,0.0,7.922869186403271,,3040.640625,1859.59375,5.830741035576463,0,41,8,1.1030135903316023e-26,0.0,1.0,,0.0,0.0,,1855.4690819782036,,,918.5579299590704,1019.7549568029201,1855.4690819782036,,,1745.961291100391
