,pi_ID,bee_ID,Date,Time,LR,distSC,meanAct,meanIBD,meanSpeed,meanX,meanY,medianMinDistToOthers,totalInt,totalIntFrames,trackedFrames,varSpeed,PropBroodTime,PropInactiveTime,PropLarvaeTime,PropNectarTime,PropPupaeTime,PropWaxPotTime,meanBroodDistM,meanEggDistM,meanLarvaeDistM,meanNectarDistM,meanPollenDistM,meanPupaeDistM,meanWaxPotDistM,medianClosesWaxPotDistM,medianClosestBroodDistM
0,raspberrypi,160.0,2023-08-28,00:15:01,Whole,1273.1257634157262,0.0,7.669640880207283,,2592.5328947368425,2447.876644736842,4.366781626969496,0,537,76,0.04895825142399297,0.0,1.0,,0.0,0.0,0.0,1211.9020373367978,,,1557.4147541985963,1627.5453236652472,1211.9020373367978,1064.8616089697077,989.4873904495643,898.6894996219062
1,raspberrypi,161.0,2023-08-28,00:15:01,Whole,585.3512842739264,0.9333333333333333,5.133610934952628,33.37621472210456,2297.63322368421,1709.042763157895,2.5174916041042072,0,537,76,1293.4517559448154,0.4805194805194805,0.012987012987012988,,0.0,0.4805194805194805,0.5064935064935064,497.43786113146433,,,1118.7091046740268,1411.2589736589307,497.43786113146433,446.5342891787224,160.26193255270732,199.16007850393152
2,raspberrypi,163.0,2023-08-28,00:15:01,Whole,273.81607952031646,1.0,3.5164134659074526,32.40479603388796,1707.2916666666667,1194.2916666666667,0.9254728495088701,6,38,6,148.97399250264831,0.07792207792207792,0.922077922077922,,0.0,0.07792207792207792,0.0,126.10712838311656,,,696.6018131264206,1157.2369672033042,126.10712838311656,468.73393061657157,287.2931811241072,0.0
3,raspberrypi,164.0,2023-08-28,00:15:01,Whole,471.048939714029,0.8888888888888888,3.806583842291325,16.581123272893336,1567.001712328767,1046.5941780821918,1.8986248116009647,3,523,73,168.6529193243592,0.948051948051948,0.05194805194805195,,0.0,0.948051948051948,0.0,265.0670722663546,,,689.7545273531246,1106.208471453802,265.0670722663546,636.4448679809287,472.2617096095638,0.0
4,raspberrypi,166.0,2023-08-28,00:15:01,Whole,878.7630495042021,0.9736842105263158,5.327822716462169,10.626296309485287,1410.2792207792209,674.9821428571429,2.2656022758584555,8,538,77,77.52176707839007,0.8571428571428571,0.0,,0.0,0.8571428571428571,0.0,608.6313797291035,,,924.3270003369569,1113.2030647856316,608.6313797291035,1004.1097000601012,889.2638007135043,115.51096431557232
5,raspberrypi,167.0,2023-08-28,00:15:01,Whole,415.8550572377345,0.9666666666666667,4.490593260578753,35.520960358574754,2167.3850806451615,1269.1189516129032,2.2083748903271165,0,450,62,1020.2170858606016,0.8051948051948052,0.19480519480519481,,0.0,0.8051948051948052,0.5584415584415584,240.36873957103418,,,1072.6759402163323,1337.842915824395,240.36873957103418,381.51637225642753,165.84517476714413,0.0
6,raspberrypi,169.0,2023-08-28,00:15:01,Whole,390.18963773760055,0.9545454545454546,3.825192520230541,23.243673760158355,1426.8315217391305,1359.8695652173913,1.477840588114888,0,188,23,304.7564184273443,0.2987012987012987,0.7012987012987013,,0.0,0.2987012987012987,0.0,302.4145920302364,,,373.03937919935703,1102.143088240596,302.4145920302364,535.7302787052835,305.9002822287456,60.28937858182712
7,raspberrypi,170.0,2023-08-28,00:15:01,Whole,86.00130444458988,0.9014084507042254,3.286881920000898,9.601166245552694,1730.670138888889,1422.2534722222222,1.6338353437528028,19,517,72,45.278219735808925,0.935064935064935,0.06493506493506493,,0.0,0.935064935064935,0.935064935064935,126.05745795433756,,,608.2064097102954,1188.5121367138254,126.05745795433756,329.7767374733274,107.12933415122933,0.0
8,raspberrypi,173.0,2023-08-28,00:15:01,Whole,776.6448831236222,0.5714285714285714,4.637842781199052,4.038113009812524,1466.0,749.8125,0.5590785888737306,8,64,8,3.1880547991075474,0.1038961038961039,0.8961038961038961,,0.0,0.1038961038961039,0.0,504.68490358453886,,,875.1142573186853,1108.34463511597,504.68490358453886,910.3623396155668,784.7691200436725,9.191451688597596
9,raspberrypi,177.0,2023-08-28,00:15:01,Whole,678.0682386877785,0.26666666666666666,4.564489399859572,9.836604551252844,1138.2269736842106,1589.2746710526317,2.4590689352219304,0,537,76,36.70642068500006,0.0,0.012987012987012988,,0.987012987012987,0.0,0.0,619.6216818811912,,,5.506153390266142,1162.3428773414919,619.6216818811912,719.5507304234128,316.6289837159672,359.5603708309749
10,raspberrypi,178.0,2023-08-28,00:15:01,Whole,275.4382201807042,1.0,3.85374991612164,44.07963633682873,1733.6754032258063,1495.9092741935483,1.2300760503358352,15,459,62,1433.6373947702116,0.7272727272727273,0.19480519480519481,,0.025974025974025976,0.7272727272727273,0.6623376623376623,240.91829693153682,,,604.9329416179014,1225.2995609502784,240.91829693153682,376.459221328887,133.827242933175,37.881531612345555
11,raspberrypi,392.0,2023-08-28,00:15:01,Whole,1273.6495130175601,,7.488706148983948,,1116.75,2422.125,5.019625487939243,0,18,2,,0.0,1.0,,0.0,0.0,0.0,1261.108814690617,,,648.3785185829519,1667.5690091218419,1261.108814690617,1183.8389877429695,805.8206368209554,1021.1328751289761
12,raspberrypi,470.0,2023-08-28,00:15:01,Whole,960.9177289007554,,6.084745174616308,,1719.25,2407.5,4.514861581977792,0,9,1,,0.0,1.0,,0.0,0.0,0.0,963.1984998952512,,,787.5150473786952,1531.9350643224655,963.1984998952512,830.7770551256025,573.1527085515424,707.1252472482723
13,raspberrypi,653.0,2023-08-28,00:15:01,Whole,248.65704090616197,,2.909076071065782,,1715.25,1217.0,0.8103687630602441,1,9,1,,0.012987012987012988,0.987012987012987,,0.0,0.012987012987012988,0.0,116.74495587685827,,,689.8862199730456,1160.954219944931,116.74495587685827,449.81635932746804,255.59463902020372,0.0
14,raspberrypi,127.0,2023-08-27,22:55:01,Whole,1163.0960028702602,,6.683858750401971,,2686.0,960.5,3.066349997663606,0,8,1,,0.0,1.0,,0.0,0.0,0.0,767.3027063045453,,,1667.4222720270043,1642.1410984190836,767.3027063045453,859.5266183176718,408.7714011826305,444.9380798097831
15,raspberrypi,160.0,2023-08-27,22:55:01,Whole,1162.1724764922214,0.0,7.050121011428666,,1117.5189873417721,2661.5443037974683,4.736757470134517,0,646,79,0.06142641154069886,0.0,1.0,,0.0,0.0,0.0,1388.0385303590822,,,703.2063254597002,1758.5507204804508,1388.0385303590822,1286.6311443710058,874.5864402299551,1192.2824101036103
16,raspberrypi,161.0,2023-08-27,22:55:01,Whole,769.2231710022672,0.9102564102564102,4.7033369061060375,22.116042268868153,1657.2863924050632,981.2120253164557,1.370701765182345,15,646,79,578.6407888710114,1.0,0.0,,0.0,1.0,0.0,265.60421341268074,,,799.3649687900072,1145.023040892803,265.60421341268074,645.9823136929405,485.28822313911394,0.0
17,raspberrypi,162.0,2023-08-27,22:55:01,Whole,521.02588349877,1.0,4.257969247526624,32.69343084519596,2207.4646226415093,1392.691037735849,1.5985210577169031,3,440,53,677.9744842570356,0.6708860759493671,0.3291139240506329,,0.0,0.6708860759493671,0.6708860759493671,267.1842871820448,,,1072.0095835372172,1352.964867208918,267.1842871820448,336.45273632400676,98.50600359052818,0.0
18,raspberrypi,164.0,2023-08-27,22:55:01,Whole,487.65097754311137,1.0,4.397615786780264,21.201441242998673,1432.4125,1438.5916666666667,1.4581659795497726,0,266,30,433.6777930013301,0.379746835443038,0.620253164556962,,0.0,0.379746835443038,0.0379746835443038,313.9244674565473,,,333.1073453411581,1123.3617281290383,313.9244674565473,498.9345969230192,251.07271812189586,52.801234755504126
19,raspberrypi,165.0,2023-08-27,22:55:01,Whole,535.5806794257192,0.953125,3.9994431524088325,14.42447166588836,1956.7307692307693,1216.6826923076924,1.2687362306120586,27,545,65,128.31811059805108,0.8227848101265823,0.17721518987341772,,0.0,0.8227848101265823,0.31645569620253167,120.13460514179211,,,898.7844960498583,1251.3512279540955,120.13460514179211,393.6206581625538,198.57725524579297,35.7198342285416
