,pi_ID,bee_ID,Date,Time,LR,distSC,meanAct,meanIBD,meanSpeed,meanX,meanY,medianMinDistToOthers,totalInt,totalIntFrames,trackedFrames,varSpeed,PropBroodTime,PropInactiveTime,PropLarvaeTime,PropNectarTime,PropPupaeTime,PropWaxPotTime,meanBroodDistM,meanEggDistM,meanLarvaeDistM,meanNectarDistM,meanPollenDistM,meanPupaeDistM,meanWaxPotDistM,medianClosesWaxPotDistM,medianClosestBroodDistM
0,raspberrypi,250.0,2023-08-10,07:00:01,Whole,1290.0045012549785,,6.726642350704143,,1665.5,487.75,6.726642350704143,0,1,1,,0.0,1.0,,0.0,0.0,0.0,1507.3186422992944,,,261.5452559880462,1409.1953252097192,1507.3186422992944,1426.0261792485605,953.8143400672195,1133.5268050872526
1,raspberrypi,304.0,2023-08-10,07:00:01,Whole,353.4171136107534,0.0,4.017877992668889,,2314.0227272727275,1204.6818181818182,2.3635963638193864,0,12,11,0.0704382222631656,0.0,0.8428571428571429,,0.15714285714285714,0.0,0.0,1018.0727257459287,,,111.60508496507013,798.8406347135319,1018.0727257459287,1070.115751308352,842.0439926610604,740.8213387486791
2,raspberrypi,305.0,2023-08-10,07:00:01,Whole,609.6872156645186,1.0,3.1289557090008286,26.418749526230307,2829.75,1115.3125,2.270479348080598,0,8,4,52.22434694061175,0.0,0.9714285714285714,,0.0,0.0,0.0,1184.3234995458222,,,405.411952831954,449.6496031440592,1184.3234995458222,1525.561879900798,1372.9788883013894,238.65093689724245
3,raspberrypi,309.0,2023-08-10,07:00:01,Whole,328.9125170024395,0.0,3.1860752264722367,,2728.662037037037,1511.2638888888887,2.609869093273898,0,30,27,0.039974802949407647,0.0,1.0,,0.0,0.0,0.0,1048.7578468226857,,,582.6675586754168,582.7994833214011,1048.7578468226857,1257.3877274026513,1141.078693847992,445.2861177582487
4,raspberrypi,316.0,2023-08-10,07:00:01,Whole,194.56020685252582,0.0,4.4093418667247235,,2240.95,1656.6480769230768,2.6106385617119976,0,41,65,0.07899366404569981,0.0,1.0,,0.0,0.0,0.0,865.8492432759894,,,543.7661918385858,990.3423664858673,865.8492432759894,768.2130446052305,642.8062723186454,625.6482236206124
5,raspberrypi,666.0,2023-08-10,07:00:01,Whole,800.2727628845446,,5.096189340251524,,3172.75,1332.75,5.096189340251524,0,1,1,,0.0,0.9857142857142858,,0.0,0.0,0.0,1309.281190968528,,,807.7286449993474,369.60169562398846,1309.281190968528,1728.5070958271535,1616.2074203456782,385.64976470317714
6,raspberrypi,683.0,2023-08-10,07:00:01,Whole,993.2626291269939,,5.690682351257473,,2528.0,2532.25,4.758112886260287,0,3,1,,0.0,1.0,,0.0,0.0,0.0,1180.505531103942,,,1452.1047517998584,1419.7794529831065,1180.505531103942,1085.6015959586769,811.417681860031,430.64027585854535
7,raspberrypi,739.0,2023-08-10,07:00:01,Whole,805.5849964195609,,4.646706360933337,,3114.0,1170.75,4.134646702428794,0,2,1,,0.0,0.9857142857142858,,0.0,0.0,0.0,1300.4345357042403,,,684.7171007115151,371.4266181775215,1300.4345357042403,1740.9922733141357,1623.0495374686177,217.96633473210466
8,raspberrypi,190.0,2023-08-09,18:35:01,Whole,1434.3485666878482,,8.59450506145127,,1095.0,1434.0,7.3820779197970525,0,3,1,,0.0,1.0,,0.0,0.0,0.0,1132.373708078007,,,930.7438488999496,1926.1953106217204,1132.373708078007,609.0121573493149,214.68813622573293,309.1187129039133
9,raspberrypi,304.0,2023-08-09,18:35:01,Whole,494.7584322357409,1.0,4.032572939319226,23.181488368064308,2846.931818181818,1885.2727272727273,1.7029999109405691,0,56,11,206.94923480779278,0.13924050632911392,0.8607594936708861,,0.0,0.13924050632911392,0.0,1079.355517219898,,,959.6938016664807,728.335570589701,1079.355517219898,1286.6043519974858,1124.8808523787216,57.47019763103799
