Date,Time,Video,Tag IDs
2023-09-04,12:05:37,"/run/user/1001/gvfs/smb-share:server=bombus2.local,share=netbackup/hoophouse2023/flowerPi/aug31tosep3/videos/001f543e44c0/230903/103147_421903_001f543e44c0.mp4",[]
2023-09-04,12:05:38,"/run/user/1001/gvfs/smb-share:server=bombus2.local,share=netbackup/hoophouse2023/flowerPi/aug31tosep3/videos/001f54431b3d/230902/095917_068451_001f54431b3d.mp4","[232, 232, 232, 232, 232, 232, 232, 232, 232, 896, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232]"
2023-09-04,12:05:38,"/run/user/1001/gvfs/smb-share:server=bombus2.local,share=netbackup/hoophouse2023/flowerPi/aug31tosep3/videos/001f54431b3d/230902/095938_371680_001f54431b3d.mp4","[232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 88, 232, 232, 232, 232, 232, 232, 232, 232, 232, 683, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232]"
2023-09-04,12:05:38,"/run/user/1001/gvfs/smb-share:server=bombus2.local,share=netbackup/hoophouse2023/flowerPi/aug31tosep3/videos/001f54431b3d/230902/114649_915229_001f54431b3d.mp4","[220, 220, 220, 220, 220, 653, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220]"
2023-09-04,12:05:38,"/run/user/1001/gvfs/smb-share:server=bombus2.local,share=netbackup/hoophouse2023/flowerPi/aug31tosep3/videos/001f54431b3d/230902/124630_956239_001f54431b3d.mp4","[17, 232, 232, 232, 232, 232, 852, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232]"
2023-09-04,12:05:38,"/run/user/1001/gvfs/smb-share:server=bombus2.local,share=netbackup/hoophouse2023/flowerPi/aug31tosep3/videos/001f54431b3d/230902/132340_917250_001f54431b3d.mp4","[230, 230, 230, 230, 230, 230, 230, 230, 230, 230, 230, 230, 230, 230, 230, 230, 230, 230, 230, 230, 230, 230, 230, 230, 230, 230, 230, 230, 653, 230, 230, 230]"
2023-09-04,12:05:38,"/run/user/1001/gvfs/smb-share:server=bombus2.local,share=netbackup/hoophouse2023/flowerPi/aug31tosep3/videos/001f54431b3d/230902/162820_258635_001f54431b3d.mp4",[]
2023-09-04,12:05:38,"/run/user/1001/gvfs/smb-share:server=bombus2.local,share=netbackup/hoophouse2023/flowerPi/aug31tosep3/videos/001f54431b3d/230902/180637_176517_001f54431b3d.mp4","[228, 228, 228, 228, 228, 228, 228, 228, 228, 228, 228, 228, 228, 228, 228, 228, 228, 228, 228, 228, 228, 228]"
2023-09-04,12:05:38,"/run/user/1001/gvfs/smb-share:server=bombus2.local,share=netbackup/hoophouse2023/flowerPi/aug31tosep3/videos/001f54431b3d/230902/180656_174489_001f54431b3d.mp4","[228, 228, 228, 228, 228, 228, 228, 228, 228, 228, 228, 228, 228, 228, 228, 228, 228, 228, 228, 228, 228, 228, 228, 228, 228, 228, 228, 228]"
2023-09-04,12:05:38,"/run/user/1001/gvfs/smb-share:server=bombus2.local,share=netbackup/hoophouse2023/flowerPi/aug31tosep3/videos/001f543e42b1/230831/180045_754367_001f543e42b1.mp4",[]
