Date,Time,Video,Tag IDs
2023-09-14,12:36:46,"/run/user/1001/gvfs/smb-share:server=bombus2.local,share=netbackup/hoophouse2023/flowerPi/sep10to13/videos/001f543e42b1/230910/165902_783383_001f543e42b1.mp4",[110]
2023-09-14,12:36:46,"/run/user/1001/gvfs/smb-share:server=bombus2.local,share=netbackup/hoophouse2023/flowerPi/sep10to13/videos/001f543e42b1/230910/172752_411774_001f543e42b1.mp4",[]
2023-09-14,12:36:46,"/run/user/1001/gvfs/smb-share:server=bombus2.local,share=netbackup/hoophouse2023/flowerPi/sep10to13/videos/001f543e42b1/230911/120127_109734_001f543e42b1.mp4",[158]
2023-09-14,12:36:46,"/run/user/1001/gvfs/smb-share:server=bombus2.local,share=netbackup/hoophouse2023/flowerPi/sep10to13/videos/001f543e42b1/230911/120515_106826_001f543e42b1.mp4",[]
2023-09-14,12:36:46,"/run/user/1001/gvfs/smb-share:server=bombus2.local,share=netbackup/hoophouse2023/flowerPi/sep10to13/videos/001f543e42b1/230911/120538_092469_001f543e42b1.mp4","[653, 653, 653, 653, 653]"
2023-09-14,12:36:46,"/run/user/1001/gvfs/smb-share:server=bombus2.local,share=netbackup/hoophouse2023/flowerPi/sep10to13/videos/001f543e42b1/230911/120555_088561_001f543e42b1.mp4",[]
2023-09-14,12:36:46,"/run/user/1001/gvfs/smb-share:server=bombus2.local,share=netbackup/hoophouse2023/flowerPi/sep10to13/videos/001f543e42b1/230911/121228_096695_001f543e42b1.mp4",[]
2023-09-14,12:36:47,"/run/user/1001/gvfs/smb-share:server=bombus2.local,share=netbackup/hoophouse2023/flowerPi/sep10to13/videos/001f543e42b1/230911/121610_097268_001f543e42b1.mp4",[]
2023-09-14,12:36:47,"/run/user/1001/gvfs/smb-share:server=bombus2.local,share=netbackup/hoophouse2023/flowerPi/sep10to13/videos/001f543e42b1/230911/122322_099573_001f543e42b1.mp4",[]
2023-09-14,12:36:47,"/run/user/1001/gvfs/smb-share:server=bombus2.local,share=netbackup/hoophouse2023/flowerPi/sep10to13/videos/001f543e42b1/230911/122406_101127_001f543e42b1.mp4",[]
