Date,Time,Video,Tag IDs
2023-10-12,16:54:57,"/run/user/1001/gvfs/smb-share:server=bombus2.local,share=netbackup/hoophouse2023/flowerPi/sep24to27/videos/001f54431add/230925/095904_120374_001f54431add.mp4","[620, 470]"
2023-10-12,16:54:57,"/run/user/1001/gvfs/smb-share:server=bombus2.local,share=netbackup/hoophouse2023/flowerPi/sep24to27/videos/001f54431add/230925/133125_863359_001f54431add.mp4","[620, 620, 620, 620, 620, 620, 620, 620, 620]"
2023-10-12,16:54:57,"/run/user/1001/gvfs/smb-share:server=bombus2.local,share=netbackup/hoophouse2023/flowerPi/sep24to27/videos/001f54431add/230925/142318_307211_001f54431add.mp4",[]
2023-10-12,16:54:57,"/run/user/1001/gvfs/smb-share:server=bombus2.local,share=netbackup/hoophouse2023/flowerPi/sep24to27/videos/001f54431add/230925/142739_302129_001f54431add.mp4",[]
2023-10-12,16:54:57,"/run/user/1001/gvfs/smb-share:server=bombus2.local,share=netbackup/hoophouse2023/flowerPi/sep24to27/videos/001f54431add/230925/143426_508475_001f54431add.mp4",[]
2023-10-12,16:54:57,"/run/user/1001/gvfs/smb-share:server=bombus2.local,share=netbackup/hoophouse2023/flowerPi/sep24to27/videos/001f54431add/230925/172321_832729_001f54431add.mp4",[]
2023-10-12,16:54:57,"/run/user/1001/gvfs/smb-share:server=bombus2.local,share=netbackup/hoophouse2023/flowerPi/sep24to27/videos/001f54431add/230926/160801_864401_001f54431add.mp4",[]
2023-10-12,16:54:57,"/run/user/1001/gvfs/smb-share:server=bombus2.local,share=netbackup/hoophouse2023/flowerPi/sep24to27/videos/001f54431add/230926/160813_874588_001f54431add.mp4",[]
2023-10-12,16:54:18,"/run/user/1001/gvfs/smb-share:server=bombus2.local,share=netbackup/hoophouse2023/flowerPi/sep24to27/videos/001f543e3790/230924/222612_674076_001f543e3790.mp4",[]
2023-10-12,16:54:18,"/run/user/1001/gvfs/smb-share:server=bombus2.local,share=netbackup/hoophouse2023/flowerPi/sep24to27/videos/001f543e3790/230924/222624_804922_001f543e3790.mp4",[944]
