Date,Time,Video,Tag IDs
2023-09-11,05:51:20,"/run/user/1001/gvfs/smb-share:server=bombus2.local,share=netbackup/hoophouse2023/flowerPi/sep6to9/videos/001f543e4abe/230906/174202_155197_001f543e4abe.mp4",[]
2023-09-11,05:51:20,"/run/user/1001/gvfs/smb-share:server=bombus2.local,share=netbackup/hoophouse2023/flowerPi/sep6to9/videos/001f543e4abe/230906/174715_159277_001f543e4abe.mp4",[]
2023-09-11,05:51:20,"/run/user/1001/gvfs/smb-share:server=bombus2.local,share=netbackup/hoophouse2023/flowerPi/sep6to9/videos/001f543e4abe/230906/174731_157736_001f543e4abe.mp4",[]
2023-09-11,05:51:20,"/run/user/1001/gvfs/smb-share:server=bombus2.local,share=netbackup/hoophouse2023/flowerPi/sep6to9/videos/001f543e4abe/230906/174805_159103_001f543e4abe.mp4",[]
2023-09-11,05:51:20,"/run/user/1001/gvfs/smb-share:server=bombus2.local,share=netbackup/hoophouse2023/flowerPi/sep6to9/videos/001f543e4abe/230906/174849_160345_001f543e4abe.mp4",[]
2023-09-11,05:51:20,"/run/user/1001/gvfs/smb-share:server=bombus2.local,share=netbackup/hoophouse2023/flowerPi/sep6to9/videos/001f543e4abe/230906/174935_158218_001f543e4abe.mp4",[]
2023-09-11,05:51:20,"/run/user/1001/gvfs/smb-share:server=bombus2.local,share=netbackup/hoophouse2023/flowerPi/sep6to9/videos/001f543e4abe/230906/175000_159369_001f543e4abe.mp4",[]
2023-09-11,05:51:20,"/run/user/1001/gvfs/smb-share:server=bombus2.local,share=netbackup/hoophouse2023/flowerPi/sep6to9/videos/001f543e4abe/230906/175022_158772_001f543e4abe.mp4",[]
2023-09-11,05:51:20,"/run/user/1001/gvfs/smb-share:server=bombus2.local,share=netbackup/hoophouse2023/flowerPi/sep6to9/videos/001f543e4abe/230906/175039_163320_001f543e4abe.mp4",[]
2023-09-11,05:51:20,"/run/user/1001/gvfs/smb-share:server=bombus2.local,share=netbackup/hoophouse2023/flowerPi/sep6to9/videos/001f543e4abe/230906/175105_159529_001f543e4abe.mp4",[]
2023-09-11,05:51:20,"/run/user/1001/gvfs/smb-share:server=bombus2.local,share=netbackup/hoophouse2023/flowerPi/sep6to9/videos/001f543e4abe/230906/175126_159826_001f543e4abe.mp4",[]
2023-09-11,05:51:20,"/run/user/1001/gvfs/smb-share:server=bombus2.local,share=netbackup/hoophouse2023/flowerPi/sep6to9/videos/001f543e4abe/230906/175150_159501_001f543e4abe.mp4",[]
2023-09-11,05:51:20,"/run/user/1001/gvfs/smb-share:server=bombus2.local,share=netbackup/hoophouse2023/flowerPi/sep6to9/videos/001f543e4abe/230906/175215_159644_001f543e4abe.mp4",[]
2023-09-11,05:51:20,"/run/user/1001/gvfs/smb-share:server=bombus2.local,share=netbackup/hoophouse2023/flowerPi/sep6to9/videos/001f543e4abe/230906/175233_160628_001f543e4abe.mp4",[]
2023-09-11,05:51:20,"/run/user/1001/gvfs/smb-share:server=bombus2.local,share=netbackup/hoophouse2023/flowerPi/sep6to9/videos/001f543e4abe/230906/175255_160076_001f543e4abe.mp4",[]
